file,rule,redacted,severity,line,context
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********ling,Medium,70,- Fixed password reassembling function reporting an incorrect candidate in some cases when the correct candidate has zero length
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********date,Medium,177,- Rejects: Disabled checking of the minimum and maximum length of the password candidate in attack-mode 9 because they are incompatible
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,sha3**********_128,Low,219,- Fixed invalid data type in the sha384_hmac_init_vector_128() function that take effect if the vector data type was specified manually
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********date,Medium,221,- Fixed out-of-boundary read in PKZIP masterkey kernel if the password candidate has length zero
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,DEVI**********PTIN,Low,255,- Backend Interface: Improve the query kernel's dynamic memory size based on DEVICE_ATTRIBUTE_MAX_SHARED_MEMORY_PER_BLOCK_OPTIN instead of BF
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********ates,Medium,263,- Encoding: Truncate password candidates in UTF8 -> UTF16 conversion if it contains an invalid UTF8 byte sequence
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,CU_D**********PTIN,Low,277,- Shared Memory: Calculate the dynamic memory size of the kernel based on CU_DEVICE_ATTRIBUTE_MAX_SHARED_MEMORY_PER_BLOCK_OPTIN
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********-512,Low,294,- Added hash-mode: VeraCrypt PBKDF2-HMAC-Streebog-512 + XTS 512 bit  + boot-mode
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********-512,Low,295,- Added hash-mode: VeraCrypt PBKDF2-HMAC-Streebog-512 + XTS 1024 bit + boot-mode
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********-512,Low,296,- Added hash-mode: VeraCrypt PBKDF2-HMAC-Streebog-512 + XTS 1536 bit + boot-mode
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********ates,Medium,303,"- Added option --markov-inverse to inverse markov statistics, with the idea of reversing the order of the password candidates"
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********sion,Medium,348,"- Tests: Changed tests for VeraCrypt from -a 0 to -a 3, because password extension is not available to all shells"
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********ates,Medium,482,- Fixed buffer overflow in -m 1800 in -O mode which is optimized to handle only password candidates up to length 15
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********ling,Medium,494,- Fixed password reassembling for cracked hashes on host for slow hashes in optimized mode that are longer than 32 characters
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,Pass**********256),Medium,645,"- Added hash-mode: Blockchain, My Wallet, Second Password (SHA256)"
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********date,Medium,699,- Fixed cleanup of password candidate buffers on GPU as set from autotune when -n parameter was used
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********tion,Medium,713,- Fixed invalid password truncation in attack-mode 1 when the final password is longer than 32 characters
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********-512,Low,822,- Added hash-mode 13771 (VeraCrypt PBKDF2-HMAC-Streebog-512 + XTS 512 bit)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********-512,Low,823,- Added hash-mode 13772 (VeraCrypt PBKDF2-HMAC-Streebog-512 + XTS 1024 bit)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********-512,Low,824,- Added hash-mode 13773 (VeraCrypt PBKDF2-HMAC-Streebog-512 + XTS 1536 bit)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********D160,Low,883,- Tests: Added hash-mode 13711 (VeraCrypt PBKDF2-HMAC-RIPEMD160 + XTS 512 bit)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********D160,Low,884,- Tests: Added hash-mode 13712 (VeraCrypt PBKDF2-HMAC-RIPEMD160 + XTS 1024 bit)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********D160,Low,885,- Tests: Added hash-mode 13713 (VeraCrypt PBKDF2-HMAC-RIPEMD160 + XTS 1536 bit)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********pool,Low,889,- Tests: Added hash-mode 13731 (VeraCrypt PBKDF2-HMAC-Whirlpool + XTS 512 bit)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********pool,Low,890,- Tests: Added hash-mode 13732 (VeraCrypt PBKDF2-HMAC-Whirlpool + XTS 1024 bit)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********pool,Low,891,- Tests: Added hash-mode 13733 (VeraCrypt PBKDF2-HMAC-Whirlpool + XTS 1536 bit)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********-512,Low,895,- Tests: Added hash-mode 13771 (VeraCrypt PBKDF2-HMAC-Streebog-512 + XTS 512 bit)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********-512,Low,896,- Tests: Added hash-mode 13772 (VeraCrypt PBKDF2-HMAC-Streebog-512 + XTS 1024 bit)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,PBKD**********-512,Low,897,- Tests: Added hash-mode 13773 (VeraCrypt PBKDF2-HMAC-Streebog-512 + XTS 1536 bit)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********ffer,Medium,1086,"- OpenCL Kernels: Use a special kernel to initialize the password buffer used during autotune measurements, to reduce startup time"
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********eck),Medium,1132,"- Removed option --weak-hash-check (zero-length password check) to increase startup time, it also causes many Trap 6 error on macOS"
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********udes,Medium,1444,"- Files: Use $HEX[...] in case the password includes the separater character, increases potfile reading performance"
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,Pass**********tes:,Medium,1525,- Password candidates: Allow words of length > 31 in wordlists for -a 0 for some slow hashes if no rules are in use
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,Pass**********tes:,Medium,1526,- Password candidates: Do not use $HEX[] if the password candidate is a valid UTF-8 string and print out as-is
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********date,Medium,1526,- Password candidates: Do not use $HEX[] if the password candidate is a valid UTF-8 string and print out as-is
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********date,Medium,1531,- Status view: Show the current first and last password candidate test queued for execution per device (as in JtR)
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,com/**********edit,Low,1589,- Full performance comparison sheet v3.10 vs. v3.20: https://docs.google.com/spreadsheets/d/1B1S_t1Z0KsqByH3pNkYUM-RCFMu860nlfSsYEqOoqco/edit#gid=1591672380
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,Pass**********tes:,Medium,1665,"- Password candidates: The maximum word length in a wordlist is 31 not 32, because 0x80 will eventually be appended"
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,PasswordAssignmentLoose,pass**********date,Medium,1710,- Workaround for NVidia OpenCL runtime bug causing -m 6223 to not crack any hashes even with the correct password candidate
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\changes.txt,HighEntropyString,com/**********edit,Low,1788,- Full Table: https://docs.google.com/spreadsheets/d/1B1S_t1Z0KsqByH3pNkYUM-RCFMu860nlfSsYEqOoqco/edit#gid=0
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\credits.txt,PasswordAssignmentLoose,pass**********king,Medium,79,"* For running the ""Crack Me If You Can"" password cracking contest, first of its kind"
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\credits.txt,PasswordAssignmentLoose,pass**********king,Medium,80,* For pushing password cracking techniques forward
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\limits.txt,PasswordAssignmentLoose,pass**********ates,Medium,49,"to report back all possible password candidates executed in a single kernel invocation, it would require"
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\readme.txt,PasswordAssignmentLoose,pass**********cker,Medium,22,- World's fastest password cracker
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\readme.txt,PasswordAssignmentLoose,pass**********date,Medium,31,- Supports password candidate brain functionality
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\readme.txt,PasswordAssignmentLoose,pass**********ates,Medium,36,- Supports reading password candidates from file and stdin
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\readme.txt,PasswordAssignmentLoose,Pass**********256),Medium,415,"- Blockchain, My Wallet, Second Password (SHA256)"
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\rules.txt,HighEntropyString,RULE**********IRST,Low,30,#define RULE_OP_MANGLE_SWITCH_FIRST     'k' // switches the first 2 chars. ex: hello -> ehllo
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\docs\rules.txt,HighEntropyString,RULE**********IRST,Low,39,#define RULE_OP_MANGLE_DUPEBLOCK_FIRST  'y' // duplicates first N chars
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\F5.txt,HighEntropyString,fdWw**********/QIt,Low,1,root:$6$eaZEEO2H$z2GGz2rEQAhFW.oQuGlKu.fdWwlbWIDm6g3jaODsAbadJvZFyWPnaPsNhSpur6HnClCrDMfISZu0u/QIt.maJ.:19788:0:99999:7:::\nbin:*:17192:0:99999:7:::\ndaemon:*:17192:0:99999:7:::\nadm:*:17192:0:99999:7
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\F5.txt,HighEntropyString,KGgO**********7yZK,Low,1,root:$6$eaZEEO2H$z2GGz2rEQAhFW.oQuGlKu.fdWwlbWIDm6g3jaODsAbadJvZFyWPnaPsNhSpur6HnClCrDMfISZu0u/QIt.maJ.:19788:0:99999:7:::\nbin:*:17192:0:99999:7:::\ndaemon:*:17192:0:99999:7:::\nadm:*:17192:0:99999:7
C:\Users\Dell\Downloads\hashcat-6.2.6\hashcat-6.2.6\F5.txt,HighEntropyString,K3Qo**********ybd0,Low,1,root:$6$eaZEEO2H$z2GGz2rEQAhFW.oQuGlKu.fdWwlbWIDm6g3jaODsAbadJvZFyWPnaPsNhSpur6HnClCrDMfISZu0u/QIt.maJ.:19788:0:99999:7:::\nbin:*:17192:0:99999:7:::\ndaemon:*:17192:0:99999:7:::\nadm:*:17192:0:99999:7
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\extensions\msal-node-extensions\package.json,HighEntropyString,com/**********r-js,Low,6,"    ""url"": ""https://github.com/AzureAD/microsoft-authentication-library-for-js.git"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\extensions\msal-node-extensions\package.json,HighEntropyString,/sha**********msal,Low,84,"    ""rollup-msal"": ""file:../../shared-configs/rollup-msal"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\extensions\samples\electron-webpack\package.json,HighEntropyString,elec**********pack,Low,34,"    ""@electron-forge/plugin-webpack"": ""^6.0.0"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\extensions\samples\electron-webpack\package.json,HighEntropyString,fork**********ugin,Low,44,"    ""fork-ts-checker-webpack-plugin"": ""^7.2.13"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-angular\CHANGELOG.json,PasswordAssignmentLoose,toke**********tion,Medium,1581,"            ""comment"": ""Add support for requested claims in silent token acquisition #4296"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-angular\CHANGELOG.json,PasswordAssignmentLoose,Pass**********eric,Medium,2330,"            ""comment"": ""Pass generic to ModuleWithProviders for MsalModule v1, set supported Angular versions to 6-9 (#2577)"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-angular\package.json,HighEntropyString,com/**********r-js,Low,12,"    ""url"": ""https://github.com/AzureAD/microsoft-authentication-library-for-js.git"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-angular\package.json,HighEntropyString,angu**********amic,Low,50,"    ""@angular/platform-browser-dynamic"": ""^15.1.4"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,pass**********ange,Medium,219,"            ""comment"": ""Add support for custom claims and password change required error, #7948"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,HighEntropyString,clea**********aims,Low,1868,"            ""comment"": ""Add correlation id param to initialize and clearTokensAndKeysWithClaims APIs to streamline telemetry data analysis #7190"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,HighEntropyString,1270**********-Dev,Low,1932,"            ""author"": ""127046736+shaouari-Dev@users.noreply.github.com"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,toke**********ewal,Medium,2206,"            ""comment"": ""Add classname to silent token renewal iframe HTML element #6985"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,HighEntropyString,pref**********heck,Low,2298,"            ""comment"": ""Move preflightBrowserEnvironmentCheck to BrowserUtils"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,Toke**********cret,Medium,2331,"            ""comment"": ""Add ID Token secret to AccountInfo in all reponses #6903"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,toke**********shes,Medium,2484,"            ""comment"": ""Fix token refreshes with relative redirectUri #6761"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,toke**********hing,Medium,2599,"            ""comment"": ""Add support for Multi-tenant accounts and cross-tenant token caching #6466"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,toke**********se64,Medium,2865,"            ""comment"": ""Bug fix: id token Base64 decoding #6535"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,toke**********kups,Medium,3403,"            ""comment"": ""Optimize token lookups in cache #5806"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,toke**********int.,Medium,3517,"            ""comment"": ""Removed tokenQueryParameters from Public Client flows because they don't use the /token endpoint. #5573"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,HighEntropyString,pref**********heck,Low,4006,"            ""comment"": ""preflightBrowserEnvironmentCheck should not always set interaction in progress #4893"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,toke**********tion,Medium,4277,"            ""comment"": ""Add support for requested claims in silent token acquisition #4296"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,toke**********ding,Medium,4349,"            ""comment"": ""Add support for in-memory storage of token binding keys #4183"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,toke**********ding,Medium,4361,"            ""comment"": ""Add support for in-memory storage of token binding keys #4183"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,toke**********ding,Medium,4545,"            ""comment"": ""Remove token binding key from key store when refreshing pop token #3500"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\CHANGELOG.json,PasswordAssignmentLoose,Toke**********sion,Medium,5731,"            ""comment"": ""Implementation of Access Token Proof-of-Possession Flow (#2151, #2153, #2154, #2209, #2289)"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\package.json,HighEntropyString,com/**********r-js,Low,11,"    ""url"": ""https://github.com/AzureAD/microsoft-authentication-library-for-js.git"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\package.json,HighEntropyString,/lib**********ndex,Low,36,"        ""types"": ""./lib/custom-auth-path/types/custom_auth/index.d.ts"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-browser\package.json,HighEntropyString,/sha**********msal,Low,108,"    ""rollup-msal"": ""file:../../shared-configs/rollup-msal"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********tion,Medium,342,"            ""comment"": ""Added token revocation functionality to Managed Identity's App Service and Service Fabric Sources #7679"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,Toke**********cret,Medium,1418,"            ""comment"": ""Add ID Token secret to AccountInfo in all reponses #6903"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********shes,Medium,1571,"            ""comment"": ""Fix token refreshes with relative redirectUri #6761"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********hing,Medium,1600,"            ""comment"": ""Add support for Multi-tenant accounts and cross-tenant token caching #6466"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********resh,Medium,1863,"            ""comment"": ""Extend proactive token refresh to client_credentials #6102"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********uest,Medium,2018,"            ""comment"": ""Disable telemetry parameters in the token request when using OIDC protocol mode"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********kups,Medium,2148,"            ""comment"": ""Optimize token lookups in cache #5806"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********oint,Medium,2250,"            ""comment"": ""tokenQueryParameters are now sent to the /token endpoint for all Confidential Client flows #5573"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,Toke**********ider,Medium,2676,"            ""comment"": ""App Token Provider extensibiliy for AzureSDK"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,pass**********ding,Medium,2757,"            ""comment"": ""Fix password encoding on UsernamePassword flow #4807"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,Toke**********aims,Medium,2792,"            ""comment"": ""fix: Allow direct access to Identity Token Claims #4680"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,HighEntropyString,acqu**********word,Low,2806,"            ""comment"": ""acquireTokenByUsernamePassword will now return an id_token in Azure AD B2C #4694"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********tion,Medium,2895,"            ""comment"": ""Add support for requested claims in silent token acquisition #4296"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********rver,Medium,3038,"            ""comment"": ""Add external token server response type #3895"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********ding,Medium,3086,"            ""comment"": ""Remove token binding key from key store when refreshing pop token #3500"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********lter,Medium,3189,"            ""comment"": ""feat: modify the access token filter #3375"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********ders,Medium,3318,"            ""comment"": ""Move /token headers to POST body to avoid OPTIONS request (#3094)"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********tamp,Medium,3532,"            ""comment"": ""Fix token timestamp calculation"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,HighEntropyString,Azur**********r-js,Low,3665,"            ""comment"": ""fix: added missing async (AzureAD/microsoft-authentication-library-for-js#2652)"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,Toke**********sion,Medium,3923,"            ""comment"": ""Implementation of Access Token Proof-of-Possession Flow (#2151, #2153, #2154, #2209, #2289)"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\CHANGELOG.json,PasswordAssignmentLoose,toke**********resh,Medium,4018,"            ""comment"": ""Separate cache lookup from token refresh (#2189)"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\package.json,HighEntropyString,com/**********r-js,Low,11,"    ""url"": ""https://github.com/AzureAD/microsoft-authentication-library-for-js.git"""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\package.json,HighEntropyString,/sha**********msal,Low,118,"    ""rollup-msal"": ""file:../../shared-configs/rollup-msal"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\test\cache\cacheStore.json,HighEntropyString,eyJ1**********fQ==,Low,9,"        ""clientInfo"": ""eyJ1aWQiOiJ1aWQiLCAidXRpZCI6InV0aWQifQ=="""
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\test\cache\cacheStore.json,HighEntropyString,eyJv**********YiJ9,Low,54,"        ""secret"": ""header.eyJvaWQiOiAib2JqZWN0MTIzNCIsICJwcmVmZXJyZWRfdXNlcm5hbWUiOiAiSm9obiBEb2UiLCAic3ViIjogInN1YiJ9.signature"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\tsconfig.json,HighEntropyString,noFa**********itch,Low,26,"            ""noFallthroughCasesInSwitch"": true"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-common\tsconfig.json,HighEntropyString,noFa**********itch,Low,53,"        ""noFallthroughCasesInSwitch"": true,"
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\cache.json,HighEntropyString,eyJv**********YiJ9,Low,61,"            ""secret"": ""header.eyJvaWQiOiAib2JqZWN0MTIzNCIsICJwcmVmZXJyZWRfdXNlcm5hbWUiOiAiSm9obiBEb2UiLCAic3ViIjogInN1YiJ9.signature"","
C:\Users\Dell\Downloads\microsoft-authentication-library-for-js-dev\microsoft-authentication-library-for-js-dev\lib\msal-node\CHANGELOG.json,PasswordAssignmentLoose,toke**********tion,Medium,268,"            ""comment"": ""Added token revocation functionality to Managed Identity's App Service and Service Fabric Sources #7679"""
